tmdb_id,title,original_title,popularity,vote_average,vote_count,release_date,genre_ids,overview,poster_path,media_type,fetched_at,youtube_key,trailer_name,trailer_type,trailer_url
87513,Motor City,Motor City,87.0363,7.177,31,2026-07-23,"[28, 53, 80]","In 1970s Detroit, John Miller falls for a local gangster's girl and lands in prison for a crime he didn't commit. With his life ruined, Miller plots revenge against the man who took his girl away.",/rKws4iqKhrzWHVLHnwtMnCpEHhF.jpg,movie,2026-08-26T06:50:01.157372,t6RklhKu9os,Official Trailer,Trailer,https://www.youtube.com/watch?v=t6RklhKu9os
1560520,Batman: Knightfall Part 1: Knightfall,Batman: Knightfall Part 1: Knightfall,66.0805,8.2,13,2026-06-23,"[16, 28, 12]","Arkham Asylum has been destroyed, and all its inmates have been unleashed upon Gotham City. As Batman races to round up some of his greatest enemies, he is pushed to his physical and mental limits and into a final confrontation with a new threat: the man called Bane!",/360qdtu2hLnqMu8SVHMywn420w1.jpg,movie,2026-08-26T06:50:01.157418,90HAqMk7qv0,Official Trailer,Trailer,https://www.youtube.com/watch?v=90HAqMk7qv0
1288445,Mutiny,Mutiny,534.5399,6.5,170,2026-08-19,"[28, 53]","After witnessing his billionaire boss' murder and being framed for the crime, Cole Reed boards a cargo ship on a one-man crusade to avenge his boss' death only to discover an international conspiracy.",/aAnTt6KpmbbHbd6xH3FQFlppZjc.jpg,movie,2026-08-26T06:50:01.157427,2Iqvbe98Gb4,Official UK Trailer,Trailer,https://www.youtube.com/watch?v=2Iqvbe98Gb4
969681,Spider-Man: Brand New Day,Spider-Man: Brand New Day,1346.7581,7.893,2160,2026-07-29,"[878, 28, 12]",Fighting crime full-time as Spider-Man in a world that doesn't remember him—and the pressure of seeing his old friends move on without him—sparks a change in Peter Parker he may not have the power to control. But that transformation might also be the only thing that can stop a shocking new threat to the city and those he loves - a powerful villain no one can even see.,/bjiS5ipwxb9JFy3XRRN4OAilSeX.jpg,movie,2026-08-26T06:50:01.157433,8TZMtslA3UY,Official Trailer,Trailer,https://www.youtube.com/watch?v=8TZMtslA3UY
1368337,The Odyssey,The Odyssey,620.9085,7.992,3192,2026-07-15,"[12, 28, 14]","Odysseus, the legendary King of Ithaca, embarks on a long and perilous journey home following the Trojan War. Throughout his voyage, he is forced to confront the whims of gods, mythological monsters, and trials that stretch both his cunning and his humanity to the breaking point.",/5rhTDKUhPYvpdQIijFIs5VoWsON.jpg,movie,2026-08-26T06:50:01.157437,AyIZ9tiiN8I,Official Countdown Trailer,Trailer,https://www.youtube.com/watch?v=AyIZ9tiiN8I
1339713,Obsession,Obsession,263.8897,8.2,5051,2026-05-13,"[27, 53]","After breaking the mysterious ""One Wish Willow"" to win his crush's heart, a hopeless romantic finds himself getting exactly what he asked for but soon discovers that some desires come at a dark, sinister price.",/bRwnj8WEKBCvmfeUNOukJPwB43K.jpg,movie,2026-08-26T06:50:01.157442,gMC8kkwbIQQ,Official Trailer,Trailer,https://www.youtube.com/watch?v=gMC8kkwbIQQ
1384216,The Dog Stars,The Dog Stars,44.9791,6.9,7,2026-08-26,"[878, 12, 53]","After the world's population has been ravaged by a pandemic, a man lives a lonesome existence in a Colorado airplane hangar with his dog and a dour gunman he has befriended. When a mysterious transmission comes through on the radio while he’s flying his old Cessna, it sparks a hunt for the provenance of the sound.",/5O616X9vmRzQdB68PHzBewPittd.jpg,movie,2026-08-26T06:50:01.157447,-xSxaE1ClEE,Official Trailer,Trailer,https://www.youtube.com/watch?v=-xSxaE1ClEE
1212763,Evil Dead Burn,Evil Dead Burn,155.1931,7.8,1279,2026-07-07,[27],"After her husband's abrupt death, Alice seeks solace with his remaining family — descendants of a leading researcher on demonic possession. As her in-laws transform one by one into creatures that feed on fear, she comes to discover that the vows she took in life survive even in death.",/uRxrNXQWkHoENm3nwVOZDYSCx2F.jpg,movie,2026-08-26T06:50:01.157462,TnHby2cxJzs,Official Trailer,Trailer,https://www.youtube.com/watch?v=TnHby2cxJzs
1084244,Toy Story 5,Toy Story 5,308.0179,8.225,1641,2026-06-17,"[16, 10751, 35, 12]","When Bonnie receives a Lilypad tablet as a gift and becomes obsessed, Buzz, Woody, Jessie and the rest of the gang's jobs become exponentially harder when they have to go head to head with the all-new threat to playtime.",/sfQtVlIHljToOwYjhe21KPGzZWK.jpg,movie,2026-08-26T06:50:01.157469,c51ND9Hdbw0,Official Trailer,Trailer,https://www.youtube.com/watch?v=c51ND9Hdbw0
1439808,Hadestown: The Musical,Hadestown: The Musical,12.8992,8.9,15,2026-07-23,"[18, 14, 10749]","The tragic love of Orpheus and Eurydice is intertwined with the complex relationship of Hades and Persephone. Eurydice, struggling with poverty, is lured to the industrial underworld of Hadestown by Hades, while Orpheus, a struggling musician, ventures down below to bring her back. (Filmed live at the Lyric Theatre, London, featuring the core five original Broadway cast members.)",/iJNVygzkuOSCOdCPNI1nLSeF7sz.jpg,movie,2026-08-26T06:50:01.157474,76Q5TWHslOE,Official Trailer,Trailer,https://www.youtube.com/watch?v=76Q5TWHslOE
