tmdb_id,title,original_title,popularity,vote_average,vote_count,release_date,genre_ids,overview,poster_path,media_type,fetched_at,youtube_key,trailer_name,trailer_type,trailer_url
969681,Spider-Man: Brand New Day,Spider-Man: Brand New Day,1407.5009,7.891,1785,2026-07-29,"[878, 28, 12]",Fighting crime full-time as Spider-Man in a world that doesn't remember him—and the pressure of seeing his old friends move on without him—sparks a change in Peter Parker he may not have the power to control. But that transformation might also be the only thing that can stop a shocking new threat to the city and those he loves - a powerful villain no one can even see.,/iPOn6DinuVyLY17YM9mKuPofV08.jpg,movie,2026-08-16T06:39:51.189280,8TZMtslA3UY,Official Trailer,Trailer,https://www.youtube.com/watch?v=8TZMtslA3UY
950028,The Invite,The Invite,120.005,7.423,227,2026-06-25,"[35, 18, 10749]","Joe and Angela's marriage is on thin ice. When they invite their enigmatic upstairs neighbors for a dinner party, the night spirals into unexpected places. Have they reignited the spark or lit the match that burns it all down?",/b7Dr8Chzse8VagexAporUu2RtLx.jpg,movie,2026-08-16T06:39:51.189296,nelkiuezJxg,Official Trailer 2,Trailer,https://www.youtube.com/watch?v=nelkiuezJxg
1368337,The Odyssey,The Odyssey,814.1546,8.0,2785,2026-07-15,"[12, 28, 14]","Odysseus, the legendary King of Ithaca, embarks on a long and perilous journey home following the Trojan War. Throughout his voyage, he is forced to confront the whims of gods, mythological monsters, and trials that stretch both his cunning and his humanity to the breaking point.",/5rhTDKUhPYvpdQIijFIs5VoWsON.jpg,movie,2026-08-16T06:39:51.189301,AyIZ9tiiN8I,Official Countdown Trailer,Trailer,https://www.youtube.com/watch?v=AyIZ9tiiN8I
1003596,Avengers: Doomsday,Avengers: Doomsday,102.3973,0.0,0,2026-12-16,"[878, 28, 12]",Beloved heroes from three distinct universes are set on a deadly collision course and face an existential threat unlike anything they've ever encountered.,/cWXtJhrlruF8CeYuaBGE8vdj3Q9.jpg,movie,2026-08-16T06:39:51.189304,irVNGjRFZGk,Official Trailer,Trailer,https://www.youtube.com/watch?v=irVNGjRFZGk
1101383,The End of Oak Street,The End of Oak Street,212.4078,6.807,127,2026-08-12,"[878, 9648, 53]","After a mysterious cosmic event rips Oak Street from suburbia and transports their neighborhood to someplace unknown, the Platt family soon discovers that their very survival depends on them sticking together as they navigate their now unrecognizable surroundings.",/fYXqpgPmHMphSF2W30GbTeJVIa5.jpg,movie,2026-08-16T06:39:51.189308,3oB9AxspVow,Official Trailer,Trailer,https://www.youtube.com/watch?v=3oB9AxspVow
1339713,Obsession,Obsession,248.4086,8.229,4705,2026-05-13,"[27, 53]","After breaking the mysterious ""One Wish Willow"" to win his crush's heart, a hopeless romantic finds himself getting exactly what he asked for but soon discovers that some desires come at a dark, sinister price.",/bRwnj8WEKBCvmfeUNOukJPwB43K.jpg,movie,2026-08-16T06:39:51.189311,TaaDkbG3I7g,OBSESSION - Official Trailer [HD] - Only In Theaters May 15,Trailer,https://www.youtube.com/watch?v=TaaDkbG3I7g
1315772,Minions & Monsters,Minions & Monsters,329.1045,7.397,634,2026-06-24,"[12, 16, 35, 10751, 14]","This is the rambunctious, ridiculous and totally true story of how the Minions conquered Hollywood, became movie stars, lost everything, unleashed monsters onto the world and then banded together to try and save the planet from the mayhem they had just created.",/nz7i42yhLIJ4ve9JKgM6NthoLHO.jpg,movie,2026-08-16T06:39:51.189315,ZSdOwt-G49w,Official Trailer,Trailer,https://www.youtube.com/watch?v=ZSdOwt-G49w
1504358,Don't Say Good Luck,Don't Say Good Luck,69.0318,7.1,19,2026-08-13,"[35, 10402, 18]",Sophie Birenbaum is ready for the spotlight as the lead in her high school musical — until she's suddenly facing more drama at home than on the stage.,/dgTKahWonzVLeN8Lm22WR2S7D0A.jpg,movie,2026-08-16T06:39:51.189324,bvWqHSFkO5s,Official Trailer,Trailer,https://www.youtube.com/watch?v=bvWqHSFkO5s
1493400,Camp Rock 3,Camp Rock 3,77.0286,5.9,39,2026-08-13,"[10402, 35, 18, 10770]","When Connect 3 loses their opening act for a major reunion tour, they return to their beloved Camp Rock to discover the next big thing. As campers vie for the chance to open for their favorite band, tensions rise and friendships are tested - leading to unexpected alliances, revelations, and romances.",/rS7byWK9cfPfdLeFNlRIaJxH9mN.jpg,movie,2026-08-16T06:39:51.189329,02-RDIZ5Rdw,Trailer,Trailer,https://www.youtube.com/watch?v=02-RDIZ5Rdw
1284041,The Last House,The Last House,330.6493,6.917,689,2026-08-06,"[27, 878, 53]",A family suddenly sealed inside their home must work together to survive against dwindling resources and the ominous threat keeping them trapped.,/6JU7E8Vv2M11egkctWVOScxWR75.jpg,movie,2026-08-16T06:39:51.189333,MLxgaz2Zp1k,Official Trailer,Trailer,https://www.youtube.com/watch?v=MLxgaz2Zp1k
1275779,Disclosure Day,Disclosure Day,197.8506,7.453,2788,2026-06-10,"[878, 53]","A cybersecurity expert becomes a whistleblower after uncovering secrets about aliens, putting him on the run from a corporation. Meanwhile, a meteorologist experiencing strange phenomena joins forces with him to prove there's life beyond our understanding.",/AnJ8IQJI23hNpYXVNaythu061Ru.jpg,movie,2026-08-16T06:39:51.189336,SCYT8vb2siQ,Official Trailer,Trailer,https://www.youtube.com/watch?v=SCYT8vb2siQ
1589248,"My Best Friend, His Girlfriend and Me","Mein bester Freund, seine Freundin und ich",44.8045,2.167,6,2026-08-14,[35],"Olli and Matze are best friends living, working and planning to travel the world together — until Matze's romance with Rebecca turns it all upside down.",/aWLshM7DZECutuQVpMfhDiPZUQC.jpg,movie,2026-08-16T06:39:51.189339,,,,
1588838,To the Max,La fiera,24.5892,5.2,10,2026-02-06,"[18, 12]",A group of friends bonded by their love for extreme sports discovers BASE jumping in wingsuits — but feeling like flying carries the highest risks.,/7KtjwHzp2EB5N63bZtxVb2gImjf.jpg,movie,2026-08-16T06:39:51.189341,,,,
