tmdb_id,title,release_date,popularity,vote_average,vote_count,genre_ids,overview,fetched_at,youtube_key,trailer_name,trailer_type,trailer_url
299534,Avengers: Endgame,2019-04-24,61.0199,8.2,28539,"[12, 878, 28]","After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",2026-09-04T10:45:17.806310,L2NAh3CIdig,Encore Official Trailer,Trailer,https://www.youtube.com/watch?v=L2NAh3CIdig
1032863,The Love Hypothesis,2026-09-23,54.4779,0.0,0,"[10749, 35]","Olive Smith, a biology PhD candidate, and Dr. Adam Carlsen, a hotshot professor and well-known tyrant, enter into a fake relationship, seeing each of their carefully calculated theories on love get thrown into chaos.",2026-09-04T10:45:17.806315,xwdamnfS6IM,Official Trailer,Trailer,https://www.youtube.com/watch?v=xwdamnfS6IM
1101412,Fall 2: Deadpoint,2026-09-01,71.6522,6.0,7,[53],"On a perilous climb across Thailand's Mount Kwan, two climbers become trapped thousands of feet above the ground, where vertigo-inducing heights, sheer exposure, and impossible odds turn every moment into a fight for survival.",2026-09-04T10:45:17.806318,Krs0VDIjhmE,Official Trailer 2,Trailer,https://www.youtube.com/watch?v=Krs0VDIjhmE
950028,The Invite,2026-06-25,51.332,7.252,424,"[35, 18, 10749]","Joe and Angela's marriage is on thin ice. When they invite their enigmatic upstairs neighbors for a dinner party, the night spirals into unexpected places. Have they reignited the spark or lit the match that burns it all down?",2026-09-04T10:45:17.806322,nelkiuezJxg,Official Trailer 2,Trailer,https://www.youtube.com/watch?v=nelkiuezJxg
1122573,In the Grey,2026-05-13,43.6738,7.601,869,"[28, 53]","A covert team of elite operatives are living in the shadows. When a ruthless despot steals a billion-dollar fortune, they're sent to take it back—an impossible heist that erupts into a deadly game of strategy, deception and survival.",2026-09-04T10:45:17.806325,nufP15iN4GE,Official Trailer,Trailer,https://www.youtube.com/watch?v=nufP15iN4GE
1423191,Resident Evil,2026-09-16,38.3658,0.0,0,"[27, 878]","Medical courier Bryan unwittingly finds himself fighting for survival as one fateful, horrifying night collapses around him in chaos.",2026-09-04T10:45:17.806328,mNd1gb19A-c,Official Trailer,Trailer,https://www.youtube.com/watch?v=mNd1gb19A-c
1413976,Citizen Vigilante,2026-06-19,37.2147,6.455,368,"[53, 28, 80]","A man takes justice into his own hands, hunting down criminals. His vigilante crusade makes him a social media star but puts him at odds with the local police chief.",2026-09-04T10:45:17.806331,0ww8snVKe0A,Official Trailer,Trailer,https://www.youtube.com/watch?v=0ww8snVKe0A
1226699,The Wrong Girls,2026-08-14,24.4136,6.063,16,"[35, 80, 878]",Two codependent best friends living paycheck to paycheck and bong rip to bong rip get caught in a case of mistaken identity that throws their lives into chaos.,2026-09-04T10:45:17.806335,zrcg8YHSys8,Official Trailer,Trailer,https://www.youtube.com/watch?v=zrcg8YHSys8
1325734,The Drama,2026-04-01,34.9196,6.922,1699,"[10749, 35, 18]",A happily engaged couple is put to the test when an unexpected turn sends their wedding week off the rails.,2026-09-04T10:45:17.806338,6zmKcUa4Xxk,Official Trailer,Trailer,https://www.youtube.com/watch?v=6zmKcUa4Xxk
1430698,The Bay,2026-07-02,32.2146,5.833,27,"[53, 27]","Best friends Emma and Lani, attending a destination wedding in Thailand, find themselves trapped on a sinking tour boat in the heart of a tiger shark sanctuary.",2026-09-04T10:45:17.806341,aqRoxJdq1i4,Official Trailer,Trailer,https://www.youtube.com/watch?v=aqRoxJdq1i4
1185806,PAW Patrol: The Dino Movie,2026-07-23,30.3741,7.0,44,"[16, 12, 10751, 14, 35]","The Paw Patrol lands on a mysterious dinosaur island after a storm, where they meet Rex, a stranded pup. When Humdinger's reckless mining triggers a volcano, the team faces their biggest rescue mission yet to save the island.",2026-09-04T10:45:18.116309,xgI5iYmOf5Q,Official Trailer,Trailer,https://www.youtube.com/watch?v=xgI5iYmOf5Q
1598766,Crayon Shin-chan the Movie: Very Bizarre! My Yokai Vacation,2026-07-31,28.8834,0.0,0,"[12, 16, 35]","Shin-chan and his family visit his father's home town of Akita in order to view the Omagari Fireworks Festival. When a strange incident to causes the residents of “Yokai Land” to begin running wild throughout Akita and the rest of Japan, Shin-chan and company are lured to “Yokai Land” for an unusual adventure.",2026-09-04T10:45:18.116321,,,,
920,Cars,2006-06-08,32.2803,7.05,15457,"[16, 12, 35, 10751]","Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",2026-09-04T10:45:18.116326,bOs0p2E4sZw,Trailer #1,Trailer,https://www.youtube.com/watch?v=bOs0p2E4sZw
1058424,Hope,2026-07-15,28.9804,8.3,25,"[878, 9648, 28]","In the remote South Korean village of Hope Harbor, police chief Bum-seok and officer Sung-ae are called to investigate a mysterious creature wreaking havoc on the community. But all is not as it seems, and perceptions can be misleading. What begins as ignorance plants the seed of disaster, escalating through human conflict into a tragedy of cosmic proportions.",2026-09-04T10:45:18.116329,mYRc2Gl7geY,Official Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=mYRc2Gl7geY
372058,Your Name.,2016-07-01,28.1607,8.485,12942,"[16, 10749, 18]","High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",2026-09-04T10:45:18.116333,TYku4P7MHdo,Official English Trailer [Dubbed],Trailer,https://www.youtube.com/watch?v=TYku4P7MHdo
1391021,Once Upon a Time in the Middle East,2026-08-08,27.0918,9.231,26,"[18, 10752]","Xu Fu travels to the Middle East to work as a chef in a Chinese restaurant to pay off family debts, where he meets floor manager Ma Junsheng. Their Dragon Restaurant rises to fame, attracting crowds with authentic‑tasting Chinese food. But war breaks out, and local conditions take a drastic turn for the worse. No one can remain unaffected. What lies ahead for them? And how will the Dragon Restaurant hold on amid the war?",2026-09-04T10:45:18.116336,,,,
1377237,Runner,2026-09-10,22.5528,0.0,0,"[28, 35, 53]","A former soldier is thrown into a brutal race against time when a critical medical delivery makes him and his unlikely partner the targets of a ruthless cartel. As the mission spirals into a deadly manhunt, every detour, delay, and bullet pushes them closer to failure. With betrayal closing in from every side, they must survive the chase and deliver their cargo to save the life of a little girl.",2026-09-04T10:45:18.116340,B6Z9MM1LhEA,UK Trailer,Trailer,https://www.youtube.com/watch?v=B6Z9MM1LhEA
1240889,Teenage Sex and Death at Camp Miasma,2026-08-06,23.6656,6.7,93,"[35, 27, 10749]","After years of slapdash sequels and waning fandom, the Camp Miasma slasher franchise is handed over to an enthusiastic young director for resurrection. But when she visits the original's star, a now-reclusive actress shrouded in mystery, the two women fall into a blood-soaked world of desire, fear, and delirium.",2026-09-04T10:45:18.116343,j9TsiTgYZGw,Official Vertical Trailer,Trailer,https://www.youtube.com/watch?v=j9TsiTgYZGw
128,Princess Mononoke,1997-07-12,24.6333,8.319,9240,"[12, 14, 16]","Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",2026-09-04T10:45:18.116346,I1dHzoRl0sQ,4K Restoration Official Trailer,Trailer,https://www.youtube.com/watch?v=I1dHzoRl0sQ
1302904,Practical Magic 2,2026-09-09,22.1773,3.5,2,"[10749, 14, 35]",The Owens sisters must confront the dark curse that threatens to unravel their family once and for all.,2026-09-04T10:45:18.116350,Ho10_4IX1jE,Official Trailer,Trailer,https://www.youtube.com/watch?v=Ho10_4IX1jE
1318413,Pressure,2026-05-28,22.5502,7.766,340,"[53, 36, 10752, 18]","In the tense 72 hours before D-Day, and the fate of the free world hanging in the balance, General Dwight D. Eisenhower and Captain James Stagg face an impossible choice—launch the largest and most dangerous seaborne invasion in history or risk losing the war altogether.",2026-09-04T10:45:18.116353,urSij5ZVhBc,Official US Trailer,Trailer,https://www.youtube.com/watch?v=urSij5ZVhBc
615,The Passion of the Christ,2004-02-25,23.5029,7.54,5319,[18],A graphic portrayal of the last twelve hours of Jesus of Nazareth's life.,2026-09-04T10:45:18.116356,ezOafmA21NY,Official Trailer ‘Fathom Screening Event’,Trailer,https://www.youtube.com/watch?v=ezOafmA21NY
1263337,Heart of the Beast,2026-09-19,21.8875,0.0,0,"[12, 53]","After a harrowing plane crash, Special Forces officer James Belmont and his combat dog, Odin, find themselves stranded deep in the Alaskan wilderness. Together, they are forced into a brutal fight for survival against the elements.",2026-09-04T10:45:18.116360,bfCgu83suHs,Official Trailer 2,Trailer,https://www.youtube.com/watch?v=bfCgu83suHs
1340206,Tuner,2026-05-21,24.5955,7.6,385,"[80, 18, 53]","A talented piano tuner's meticulous skills for tuning pianos lead him to discover an unexpected aptitude for cracking safes, turning his life upside down.",2026-09-04T10:45:18.116364,HYxzyLVJORA,Tuner - OFFICIAL TRAILER,Trailer,https://www.youtube.com/watch?v=HYxzyLVJORA
1469342,Her Private Hell,2026-07-23,24.1716,5.1,55,"[878, 27, 53]","When a mysterious mist engulfs a futuristic metropolis, unleashing a deadly and elusive entity, a troubled young woman searches for her father. Her quest collides with an American GI on a harrowing odyssey to rescue his daughter from Hell.",2026-09-04T10:45:18.116367,C7E-0t1TfzM,Official Trailer,Trailer,https://www.youtube.com/watch?v=C7E-0t1TfzM
1477712,Ice Cream Man,2026-08-03,20.4529,4.7,49,"[27, 35]",An idyllic summer town descends into madness when an ice cream man serves kids sweet delights with horrifying results.,2026-09-04T10:45:18.116371,Cgw3zNmFtRo,Official International Trailer,Trailer,https://www.youtube.com/watch?v=Cgw3zNmFtRo
1279493,The Get Out,2026-06-18,17.7328,6.094,69,"[28, 53]","A nightclub owner is on the verge of leaving his dangerous past behind for retirement with his girlfriend. When masked gunmen rob him and he finds himself squeezed by ruthless cartels, a mysterious newcomer arrives with an interest in buying the business. With danger closing in from all sides, he must navigate a deadly web of deception, power, and survival  -  where escape may no longer be an option.",2026-09-04T10:45:18.116374,oB6HNuKxLmo,The Get Out | Official Trailer (HD) | Vertical,Trailer,https://www.youtube.com/watch?v=oB6HNuKxLmo
1545621,Detective Conan: Fallen Angel of the Highway,2026-04-10,17.8099,7.5,19,"[16, 28, 9648, 80]","When a string of deadly highway incidents begin, Conan Edogawa's investigations point towards an orchestrated plot rather than mere accidents. As he uncovers a conspiracy involving hidden identities and advanced technology, the case escalates into a high-speed race against time to stop a calculating mastermind before more lives are lost.",2026-09-04T10:45:18.116377,qgn49U52AU0,UK Official Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=qgn49U52AU0
1167307,David,2025-12-14,14.7635,8.1,187,"[16, 10751, 18, 36, 12]","From the songs of his mother’s heart to the whispers of a faithful God, David’s story begins in quiet devotion. When the giant Goliath rises to terrorize a nation, a young shepherd armed with only a sling, a few stones, and unshakable faith steps forward. Pursued by power and driven by purpose, his journey tests the limits of loyalty, love, and courage—culminating in a battle not just for a crown, but for the soul of a kingdom.",2026-09-04T10:45:18.116381,uv9V3dk98PM,Official Trailer,Trailer,https://www.youtube.com/watch?v=uv9V3dk98PM
1329016,Tony,2026-08-07,18.342,7.474,39,"[18, 35]","A 19-year-old Anthony Bourdain travels to Provincetown and stumbles into the chaotic world of a restaurant kitchen, setting off a summer that will shape the course of his life.",2026-09-04T10:45:18.116384,k1MVnzd2aVc,Official Trailer,Trailer,https://www.youtube.com/watch?v=k1MVnzd2aVc
149,Akira,1988-06-10,21.4199,7.94,4949,"[16, 878, 28]",A secret military project endangers Neo-Tokyo when it turns a biker gang member into a rampaging psychic psychopath that only two teenagers and a group of psychics can stop.,2026-09-04T10:45:18.432383,Jq4ER-P6NCQ,AKIRA returns in 4K to UK cinemas 17th April,Trailer,https://www.youtube.com/watch?v=Jq4ER-P6NCQ
1341138,Spa Weekend,2026-08-20,15.6138,6.696,23,[35],"Four lifelong friends realize that somewhere between careers, relationships, families, and everyday responsibilities, they’ve forgotten how to take care of themselves and each other. Burned out and overdue for a break, the women escape to a luxury spa retreat for an unforgettable weekend dedicated to fun, laughter, and a lot of really bad decisions.",2026-09-04T10:45:18.432392,9p7j3UvpEQQ,Official Trailer,Trailer,https://www.youtube.com/watch?v=9p7j3UvpEQQ
1483525,Possible Love,2026-09-23,16.0074,0.0,0,[18],A laid-off worker and his wife cross paths with a documentary filmmaker and her spouse and confront their hidden desires.,2026-09-04T10:45:18.432396,zd3qXH9qN70,Official Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=zd3qXH9qN70
1465063,Forgotten Island,2026-09-16,15.6929,0.0,0,"[12, 16, 35, 10751, 14]","While celebrating their last night together, high school graduates and best friends Jo and Raissa stumble upon a mysterious portal that transports them to the fantastical island of Nakali. When they discover that the memories of their entire friendship are the price for returning home, Jo and Raissa will race to find a way to leave the island before they forget each other forever.",2026-09-04T10:45:18.432400,f7mFVeWnVLw,Official New Trailer,Trailer,https://www.youtube.com/watch?v=f7mFVeWnVLw
9323,Ghost in the Shell,1995-11-18,13.424,7.928,4026,"[28, 16, 878]","In the year 2029, the barriers of our world have been broken down by the net and by cybernetics, but this brings new vulnerability to humans in the form of brain-hacking. When a highly-wanted hacker known as 'The Puppetmaster' begins involving them in politics, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop the Puppetmaster.",2026-09-04T10:45:18.432404,R1K__7QhLaA,Official 4K Re-Release Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=R1K__7QhLaA
1508168,Bethlehem Kudumba Unit,2026-08-21,16.2796,8.538,13,"[10749, 35, 18]","Ashley's homecoming from abroad takes an emotional turn when a wedding next door stirs memories of her first love, Justin.",2026-09-04T10:45:18.432407,,,,
1408208,Exit 8,2025-08-03,16.1394,7.024,758,"[27, 9648, 53]","A man trapped in an endless sterile subway passageway sets out to find Exit 8. The rules of his quest are simple: do not overlook anything out of the ordinary. If you discover an anomaly, turn back immediately. If you don’t, carry on. Then leave from Exit 8. But even a single oversight will send him back to the beginning. Will he ever reach his goal and escape this infinite corridor?",2026-09-04T10:45:18.432411,DlRQ1oatOt8,Official US Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=DlRQ1oatOt8
1284046,Onslaught,2026-09-02,18.5294,7.714,7,"[28, 27, 53]","When a rogue squad of genetically engineered super soldiers break loose in the desert, a badass Army sniper must unleash hell to protect her young daughter.",2026-09-04T10:45:18.432414,AMLCbpM1fRQ,Official Trailer 2,Trailer,https://www.youtube.com/watch?v=AMLCbpM1fRQ
1556321,Death Whisperer: Saming the Werebeast,2026-09-30,16.1274,0.0,0,"[27, 53, 28]","Follows the search for a missing military officer in the jungle of Khao Khwang, where legend says man-eating tiger spirit Saming takes human form in 1960s Thailand.",2026-09-04T10:45:18.432417,,,,
1440098,Drawn Together,2026-09-09,13.9369,0.0,0,"[10749, 18, 53]","Marfil Cortés, a daughter of a wealthy Spanish businessman, is kidnapped and released, leading her father to hire Sebastian Moore as a bodyguard. Despite initial clashes, they form an irremediable attraction, navigating a world where no one is who they say they are.",2026-09-04T10:45:18.432420,WlGzP8FvsfY,Official Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=WlGzP8FvsfY
1433583,The Weight,2026-09-16,13.6082,0.0,0,"[18, 53, 80]","When Samuel is torn from his daughter and sent to a brutal prison, Warden Clancy offers him a high-stakes proposition: smuggle gold out of a remote mine with a dangerous crew of prisoners and he’ll win his freedom.",2026-09-04T10:45:18.432423,7YpuMymmiJ8,Official Trailer,Trailer,https://www.youtube.com/watch?v=7YpuMymmiJ8
10515,Castle in the Sky,1986-08-02,13.3371,8.0,4777,"[12, 14, 16, 28, 10751]",A young boy and a girl with a magic crystal must race against pirates and foreign agents in a search for a legendary floating castle.,2026-09-04T10:45:18.432427,8ykEy-yPBFc,Official Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=8ykEy-yPBFc
445466,Idiots,2026-08-20,12.7661,5.3,3,"[35, 80]","When two unqualified bozos are hired to transfer a rich teen to rehab, their straightforward gig quickly spirals into dangerous mayhem.",2026-09-04T10:45:18.432430,UoAf0LNAn30,Official Trailer,Trailer,https://www.youtube.com/watch?v=UoAf0LNAn30
1140521,The Magic Faraway Tree,2026-03-26,12.1514,6.2,64,"[12, 10751, 14]","A modern family relocates to the countryside where the children discover a magical tree with eccentric residents. They're transported to fantastical lands, rekindling their family bond through adventures.",2026-09-04T10:45:18.432434,PAUEwUhAjzg,Official Trailer,Trailer,https://www.youtube.com/watch?v=PAUEwUhAjzg
1380417,By Any Means,2026-09-02,17.3408,9.0,4,"[18, 53, 36]","A young Black FBI agent is sent into 1960s Mississippi to investigate a wave of brutal killings targeting civil rights leaders. Forced to work alongside notorious mafia hitman Greg Scarpa, he finds himself pulled into a deadly hunt where justice and vengeance begin to blur.",2026-09-04T10:45:18.432437,ej8pjisr0Pc,Official Trailer,Trailer,https://www.youtube.com/watch?v=ej8pjisr0Pc
1586876,Chiikawa the Movie: The Secret of the Mermaid Island,2026-07-24,12.4417,7.1,7,"[16, 10751, 12, 14]","Chiikawa and friends set off on a whimsical summer adventure to a mysterious island said to hide a long-lost mermaid secret. What starts as a fun getaway quickly turns into a heartwarming journey filled with surprises, gentle thrills, and adorable chaos. With sparkling seas, strange legends, and unforgettable encounters, the trio learns about courage, friendship, and the magic hidden in small moments.",2026-09-04T10:45:18.432441,,,,
1375441,Primetime,2026-09-11,11.995,0.0,0,"[80, 18, 53]","In 2006, To Catch a Predator host Chris Hansen sets out to make television history.",2026-09-04T10:45:18.432444,5fHXyqQOKL8,Official Trailer,Trailer,https://www.youtube.com/watch?v=5fHXyqQOKL8
1575337,Cosmic Princess Kaguya!,2026-01-22,12.3094,8.3,108,"[16, 14, 10402, 878]","Iroha's life gets knocked off its orbit when Kaguya, a carefree runaway from the Moon, moves in and convinces her to perform in a virtual world together.",2026-09-04T10:45:18.432447,uine6d15yGE,Official Trailer #2,Trailer,https://www.youtube.com/watch?v=uine6d15yGE
1319522,Gohan,2026-04-02,11.4852,7.0,13,[18],"The bonds between humans and animals following a stray dog named Gohan as it moves through life with temporary owners over a decade, through good times and bad times, joy and sorrow, hellos and goodbyes.",2026-09-04T10:45:18.432450,dnahfNrKDUs,GOHAN | Official International Trailer,Trailer,https://www.youtube.com/watch?v=dnahfNrKDUs
1339588,Finding Emily,2026-05-21,12.6982,7.0,42,"[10749, 35]","When a lovesick musician is given the wrong number for his dream girl, he teams up with a driven psychology student to find her. Together, they spark a hilarious campus-wide frenzy that tests their own hearts and ambitions along the way.",2026-09-04T10:45:18.432454,-OGuJf70S0s,Official Trailer,Trailer,https://www.youtube.com/watch?v=-OGuJf70S0s
1339588,Finding Emily,2026-05-21,12.6982,7.0,42,"[10749, 35]","When a lovesick musician is given the wrong number for his dream girl, he teams up with a driven psychology student to find her. Together, they spark a hilarious campus-wide frenzy that tests their own hearts and ambitions along the way.",2026-09-04T10:45:18.748250,-OGuJf70S0s,Official Trailer,Trailer,https://www.youtube.com/watch?v=-OGuJf70S0s
37797,Whisper of the Heart,1995-07-15,16.5885,7.9,2344,"[16, 18, 10751]","Shizuku lives a simple life, dominated by her love for stories and writing. One day she notices that all the library books she has have been previously checked out by the same person: ""Seiji Amasawa.""",2026-09-04T10:45:18.748261,J4lXUZTPAXg,4K Remaster Official Trailer [Dubbed],Trailer,https://www.youtube.com/watch?v=J4lXUZTPAXg
1422011,It Ends,2026-08-21,10.6708,5.3,28,"[27, 9648]","A group of recent grads head out on a late night drive for grub, hoping to enjoy one final hangout before their paths diverge. Instead, they accidentally turn onto a never-ending, two-lane hellscape surrounded by untold horrors and cosmic forces beyond their understanding. Cramped together inside a Jeep Cherokee and with the miles stretching infinitely ahead, they face a choice: embrace their new existence or fight to escape it.",2026-09-04T10:45:18.748267,zFszhQLMNXU,Official Trailer,Trailer,https://www.youtube.com/watch?v=zFszhQLMNXU
1285669,LifeHack,2026-05-15,10.5786,7.111,18,"[53, 80]","Four teenage slackers attempt a multi-million-dollar Bitcoin heist from their bedrooms, only to spiral into the darkest corners of the internet - and a danger beyond their computer screens.",2026-09-04T10:45:18.748271,TxxUGasZUNo,Official Trailer,Trailer,https://www.youtube.com/watch?v=TxxUGasZUNo
1248832,Digger,2026-09-30,11.0008,0.0,0,[35],The most powerful man in the world embarks on a frantic mission to prove he is humanity's savior before the disaster he's unleashed destroys everything.,2026-09-04T10:45:18.748275,qORTe1wW3Wg,Official Trailer,Trailer,https://www.youtube.com/watch?v=qORTe1wW3Wg
11782,Hard Boiled,1992-04-16,12.4316,7.521,977,"[28, 53, 80]",A cop who loses his partner in a shoot-out with gun smugglers goes on a mission to catch them. In order to get closer to the leaders of the ring he joins forces with an undercover cop who's working as a gangster hitman. They use all means of excessive force to find them.,2026-09-04T10:45:18.748280,N_XBwks_MB8,Official Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=N_XBwks_MB8
977942,The Uprising,2026-09-10,11.7193,0.0,0,"[18, 28, 36]","As war and plague devastate 14th-century England, a humble peasant ignites a rebellion, uniting an army of commoners to defy the King’s might in a desperate fight for justice and survival.",2026-09-04T10:45:18.748285,ZVkrhHebz1Q,Official Trailer,Trailer,https://www.youtube.com/watch?v=ZVkrhHebz1Q
1283515,Verity,2026-09-30,8.911,0.0,0,"[9648, 53]","Lowen Ashleigh gets hired by Jeremy Crawford to ghostwrite novels for his bestselling author wife Verity, who's unable to finish after an accident. Lowen uncovers Verity's disturbing truths while residing at the Crawfords' home to work.",2026-09-04T10:45:18.748289,xdPMKhjMSFs,Official Trailer,Trailer,https://www.youtube.com/watch?v=xdPMKhjMSFs
1447853,Oasis: Don't Look Back in Anger,2026-09-09,8.8786,0.0,0,"[99, 10402]","Experience the meteoric rise of Oasis through rare footage and untold stories as the band reunites for Oasis Live '25, chronicling their journey from Manchester streets to global rock stardom.",2026-09-04T10:45:18.748293,6z_0B_lyRTo,Official Documentary Trailer,Trailer,https://www.youtube.com/watch?v=6z_0B_lyRTo
1284016,Power Ballad,2026-05-18,9.5204,7.0,99,"[35, 10402, 18]","When Rick, a past-his-prime wedding singer, meets fading boy-band star Danny during a gig, the two bond over music and a late-night jam session. But when Danny turns one of Rick’s songs into the hit that reignites his career, Rick sets out to reclaim the recognition he believes he deserves - even if it means risking everything he cares about.",2026-09-04T10:45:18.748297,-faiHUsbP_U,Official International Trailer,Trailer,https://www.youtube.com/watch?v=-faiHUsbP_U
1633056,All Wishes Come True!,2026-07-10,10.2659,7.9,21,"[35, 16, 14, 12]","Eight grassroot mortals use their street smarts and hilarious schemes to defy powerful gods, earning their title as the Eight Immortals.",2026-09-04T10:45:18.748302,mvpFrJ5O2Ww,International Ultimate Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=mvpFrJ5O2Ww
1330421,Bone Lake,2025-10-02,9.5693,5.905,237,"[27, 9648, 53]","A couple’s romantic vacation at a secluded lakeside estate is upended when they are forced to share the mansion with a mysterious and attractive couple. In this darkly hilarious and seductive horror story, a dream getaway spirals into a nightmarish maze of sex, lies, and manipulation, bringing terrifying secrets to light and triggering a bloody battle for survival.",2026-09-04T10:45:18.748306,mQy7BuW-R6c,Official Trailer,Trailer,https://www.youtube.com/watch?v=mQy7BuW-R6c
