tmdb_id,title,original_title,popularity,vote_average,vote_count,release_date,genre_ids,overview,poster_path,media_type,fetched_at,youtube_key,trailer_name,trailer_type,trailer_url
1083381,Backrooms,Backrooms,136.1145,7.097,2883,2026-05-27,"[27, 9648, 878]",A strange doorway appears in the basement of a furniture showroom.,/rhGx6E3qRNMgj3i5su2oukNHwIQ.jpg,movie,2026-08-22T06:39:46.662334,0HjdiohVOik,Official Trailer,Trailer,https://www.youtube.com/watch?v=0HjdiohVOik
1101383,The End of Oak Street,The End of Oak Street,170.315,6.421,297,2026-08-12,"[878, 9648, 53]","After a mysterious cosmic event rips Oak Street from suburbia and transports their neighborhood to someplace unknown, the Platt family soon discovers that their very survival depends on them sticking together as they navigate their now unrecognizable surroundings.",/fYXqpgPmHMphSF2W30GbTeJVIa5.jpg,movie,2026-08-22T06:39:46.662337,3oB9AxspVow,Official Trailer,Trailer,https://www.youtube.com/watch?v=3oB9AxspVow
1538273,Pyaar Prema Kalyanam,ப்யார் ப்ரேமா கல்யாணம்,51.8911,0.0,0,2026-08-21,"[10749, 35, 18]","When a bride refuses to leave her family home after marriage, her husband must find out if he can adjust to life under his in-laws' roof.",/AjaNAeMXOrK9n0YqGqX0Lz5qxYu.jpg,movie,2026-08-22T06:39:46.662339,,,,
950028,The Invite,The Invite,76.9367,7.372,292,2026-06-25,"[35, 18, 10749]","Joe and Angela's marriage is on thin ice. When they invite their enigmatic upstairs neighbors for a dinner party, the night spirals into unexpected places. Have they reignited the spark or lit the match that burns it all down?",/b7Dr8Chzse8VagexAporUu2RtLx.jpg,movie,2026-08-22T06:39:46.662342,nelkiuezJxg,Official Trailer 2,Trailer,https://www.youtube.com/watch?v=nelkiuezJxg
1232569,Pinocchio: Unstrung,Pinocchio: Unstrung,44.0209,7.5,30,2026-07-22,"[27, 14, 9648]","Influenced by a sinister Cricket and created by Geppetto, Pinocchio launches a violent crusade to carve himself into a real boy like his brother James, one piece at a time.",/r0hCOPsYHFc7qok51canND9TVoN.jpg,movie,2026-08-22T06:39:46.662345,_VHIU9dIAWQ,Official Trailer,Trailer,https://www.youtube.com/watch?v=_VHIU9dIAWQ
1003596,Avengers: Doomsday,Avengers: Doomsday,117.7267,0.0,0,2026-12-16,"[878, 28, 12]",Beloved heroes from three distinct universes are set on a deadly collision course and face an existential threat unlike anything they've ever encountered.,/jzPwsojjFStf5lR5Nm07w2hH56G.jpg,movie,2026-08-22T06:39:46.662348,irVNGjRFZGk,Official Trailer,Trailer,https://www.youtube.com/watch?v=irVNGjRFZGk
687163,Project Hail Mary,Project Hail Mary,124.3476,8.649,7232,2026-03-15,"[878, 12]","Science teacher Ryland Grace wakes up on a spaceship light years from home with no recollection of who he is or how he got there. As his memory returns, he begins to uncover his mission: solve the riddle of the mysterious substance causing the sun to die out. He must call on his scientific knowledge and unorthodox ideas to save everything on Earth from extinction.",/yihdXomYb5kTeSivtFndMy5iDmf.jpg,movie,2026-08-22T06:39:46.662352,5VYsnngkS_U,Official Trailer 2,Trailer,https://www.youtube.com/watch?v=5VYsnngkS_U
1275779,Disclosure Day,Disclosure Day,155.5979,7.465,2935,2026-06-10,"[878, 53]","A cybersecurity expert becomes a whistleblower after uncovering secrets about aliens, putting him on the run from a corporation. Meanwhile, a meteorologist experiencing strange phenomena joins forces with him to prove there's life beyond our understanding.",/AnJ8IQJI23hNpYXVNaythu061Ru.jpg,movie,2026-08-22T06:39:46.662355,SCYT8vb2siQ,Official Trailer,Trailer,https://www.youtube.com/watch?v=SCYT8vb2siQ
1418582,Here the Whole Time,Quinze Dias,45.5649,7.3,21,2026-06-18,"[35, 10749]","An insecure teenager's vacation plans are ruined by an unexpected visitor: his neighbor and school crush who will spend two weeks sleeping at his house. The days that promised peace, tranquility and epic series marathons end up bringing a whirlwind of feelings and unresolved issues.",/y3zqa6qmLz2C2bUImOgYs6JxDNT.jpg,movie,2026-08-22T06:39:46.662358,Xh2_PnOoAS0,Here the Whole Time – Official Trailer | Netflix,Trailer,https://www.youtube.com/watch?v=Xh2_PnOoAS0
1741201,Chompoo: Lost​ &​ Forgotten​,คดีชมพู่:​ เด็กหายที่ถูกลืม,9.3972,6.5,2,2026-08-20,[99],"When a young girl vanishes from a remote village, the frantic police hunt become a media frenzy. But who turned a suspected criminal into a celebrity?",/hrbzPEGyu33JyepFvSe6EkN35yq.jpg,movie,2026-08-22T06:39:46.662360,,,,
1432706,Bury the Devil,Bury the Devil,8.2881,6.5,4,2026-03-06,"[27, 53]","When a hospice nurse finds herself trapped with a dementia patient, she begins to suspect something else is wrong with the woman, something otherworldly, and must fight to survive the night.",/oTwwCsmWvHxj2olhCB2VEGcDUXD.jpg,movie,2026-08-22T06:39:46.978164,oNicMCoARSg,Bury the Devil | Official Trailer | Horror Brains,Trailer,https://www.youtube.com/watch?v=oNicMCoARSg
1741201,Chompoo: Lost​ &​ Forgotten​,คดีชมพู่:​ เด็กหายที่ถูกลืม,9.3972,6.5,2,2026-08-20,[99],"When a young girl vanishes from a remote village, the frantic police hunt become a media frenzy. But who turned a suspected criminal into a celebrity?",/hrbzPEGyu33JyepFvSe6EkN35yq.jpg,movie,2026-08-22T06:39:46.978173,,,,
1240889,Teenage Sex and Death at Camp Miasma,Teenage Sex and Death at Camp Miasma,27.388,6.8,38,2026-08-06,"[35, 27, 10749]","After years of slapdash sequels and waning fandom, the Camp Miasma slasher franchise is handed over to an enthusiastic young director for resurrection. But when she visits the original's star, a now-reclusive actress shrouded in mystery, the two women fall into a blood-soaked world of desire, fear, and delirium.",/5Cz1EJOKpZ8hqvBNZYF9C2zTB2T.jpg,movie,2026-08-22T06:39:46.978177,j9TsiTgYZGw,Official Vertical Trailer,Trailer,https://www.youtube.com/watch?v=j9TsiTgYZGw
964849,Nightborn,Yön lapsi,10.6717,6.1,34,2026-07-01,[27],"In Finnish forest, Saga and her husband Jon embark on a new chapter as parents. But Saga's joy is overshadowed by a chilling suspicion about their newborn, unbeknownst to Jon, causing a rift as she alone grapples with the disturbing truth.",/e9ALgOANOJbcFpw84MbafK3xvD2.jpg,movie,2026-08-22T06:39:46.978180,dWePsu_Kd9c,Official Trailer,Trailer,https://www.youtube.com/watch?v=dWePsu_Kd9c
1280738,The Furious,火遮眼,76.5859,8.129,587,2026-06-10,"[28, 80, 53]","After a criminal network kidnaps Wang Wei's daughter and the corrupt police refuse to assist him, Wei sets out on his own to locate her. Navin, a tenacious journalist whose wife has mysteriously vanished, is his only ally. In this explosive martial arts showdown, the unlikely duo fights the kidnappers ruthlessly driven by a furious vengeance.",/zP19YO60jwEsfKd5Qf1UvA5uJu8.jpg,movie,2026-08-22T06:39:46.978182,Avky8dVaqAI,Official Trailer,Trailer,https://www.youtube.com/watch?v=Avky8dVaqAI
1169516,Welcome To The Jungle,Welcome To The Jungle,14.5365,4.963,27,2026-06-25,"[28, 35, 12]","A group of quirky characters gets stuck in a dangerous jungle during a chaotic mission. Filled with confusion, criminals, and hilarious situations, they must work together to survive and find their way out.",/1JlfUuvvX5xLP2LIDah4JhWUtTx.jpg,movie,2026-08-22T06:39:46.978185,,,,
1732625,LEGO Disney Princess: Magical Mayhem,LEGO Disney Princess: Magical Mayhem,7.2155,0.0,0,2026-08-21,"[16, 14, 35, 12]","During a heavy rainstorm, the Princess characters and their sidekick friends take in animals in need while enjoying a cozy day in their castle. But when the animals run amok, chaos erupts. Sleuthing reveals a mischievous villain behind it all, and with teamwork, quick thinking, and help from an unexpected friend, the Princess characters must restore order and save their home.",/xNA3Ub2MsAvbyg1GlDrrUQI2Kru.jpg,movie,2026-08-22T06:39:46.978188,xcxi10laLUQ,Official Trailer,Trailer,https://www.youtube.com/watch?v=xcxi10laLUQ
1284041,The Last House,The Last House,180.446,6.894,951,2026-08-06,"[27, 878, 53]",A family suddenly sealed inside their home must work together to survive against dwindling resources and the ominous threat keeping them trapped.,/6JU7E8Vv2M11egkctWVOScxWR75.jpg,movie,2026-08-22T06:39:46.978191,MLxgaz2Zp1k,Official Trailer,Trailer,https://www.youtube.com/watch?v=MLxgaz2Zp1k
1212763,Evil Dead Burn,Evil Dead Burn,142.7107,7.859,1214,2026-07-07,[27],"After her husband's abrupt death, Alice seeks solace with his remaining family — descendants of a leading researcher on demonic possession. As her in-laws transform one by one into creatures that feed on fear, she comes to discover that the vows she took in life survive even in death.",/uRxrNXQWkHoENm3nwVOZDYSCx2F.jpg,movie,2026-08-22T06:39:46.978193,TnHby2cxJzs,Official Trailer,Trailer,https://www.youtube.com/watch?v=TnHby2cxJzs
1204680,Coyote vs. Acme,Coyote vs. Acme,23.9207,0.0,0,2026-08-20,"[35, 12, 10751]","After Acme products fail him one too many times in his dogged pursuit of the Roadrunner, Wile E. Coyote decides to hire a billboard lawyer to sue the Acme Corporation.",/orkLtdgMGiO9rTVMqJ1kKwrnup1.jpg,movie,2026-08-22T06:39:46.978196,H-43VeYGiPM,Official Trailer,Trailer,https://www.youtube.com/watch?v=H-43VeYGiPM
1102883,Mother Mary,Mother Mary,11.9468,5.456,125,2026-04-16,"[10402, 18, 53]",Long-buried wounds rise to the surface when iconic pop star Mother Mary reunites with her estranged best friend and former costume designer Sam Anselm on the eve of her comeback performance.,/uVcsN3yoHh7ZcJ6ecj1FJfv7dLa.jpg,movie,2026-08-22T06:39:46.978199,EE3KU_YT3_c,Official Trailer 2,Trailer,https://www.youtube.com/watch?v=EE3KU_YT3_c
936075,Michael,Michael,77.7538,8.67,4109,2026-04-22,"[10402, 18]","The story of Michael Jackson, one of the most influential artists the world has ever known, and his life beyond the music. His journey from the discovery of his extraordinary talent as the lead of the Jackson Five, to the visionary artist whose creative ambition fueled a relentless pursuit to become the biggest entertainer in the world, highlighting both his life off-stage and some of the most iconic performances from his early solo career.",/2AvgnCwCakNiJqWZqaQhdGjWNey.jpg,movie,2026-08-22T06:39:46.978202,mbtgEE6rkxw,Official Trailer,Trailer,https://www.youtube.com/watch?v=mbtgEE6rkxw
1748007,Niu Lai,牛来,17.3572,3.0,8,2026-08-05,"[16, 12]","The naive calf Niu Lai loves exploring the grasslands, but struggles to live up to his family’s expectations as future leader of the herd. With migration fast approaching, Niu Lai finds unlikely allies on his journey to learn the meaning of courage as they prepare for a dangerous trek across the desert.",/uJUZs5Sin3fgpkQ0oIznB4eMo6x.jpg,movie,2026-08-22T06:39:46.978204,,,,
1384216,The Dog Stars,The Dog Stars,21.8347,7.0,1,2026-08-26,"[878, 12, 53]","After the world's population has been ravaged by a pandemic, a man lives a lonesome existence in a Colorado airplane hangar with his dog and a dour gunman he has befriended. When a mysterious transmission comes through on the radio while he’s flying his old Cessna, it sparks a hunt for the provenance of the sound.",/A7i16oDi03qrKep5pBfuTWNUTb.jpg,movie,2026-08-22T06:39:46.978208,-xSxaE1ClEE,Official Trailer,Trailer,https://www.youtube.com/watch?v=-xSxaE1ClEE
1688804,Freefall: A Reckoning for Boeing,Freefall: A Reckoning for Boeing,17.8697,6.85,10,2026-08-14,[99],"Following the highly publicized death of Boeing whistleblower John Barnett, the investigation continues into the once-iconic aviation giant, uncovering startling new revelations and insider accounts in the wake of a deepening corporate crisis..",/oadqt3V5c8j5ZIbYkdfQLcWzI4C.jpg,movie,2026-08-22T06:39:46.978211,7ZDSYBkcH2U,Official Trailer,Trailer,https://www.youtube.com/watch?v=7ZDSYBkcH2U
1504358,Don't Say Good Luck,Don't Say Good Luck,56.7792,7.1,46,2026-08-13,"[35, 10402, 18]",Sophie Birenbaum is ready for the spotlight as the lead in her high school musical — until she's suddenly facing more drama at home than on the stage.,/dgTKahWonzVLeN8Lm22WR2S7D0A.jpg,movie,2026-08-22T06:39:46.978214,bvWqHSFkO5s,Official Trailer,Trailer,https://www.youtube.com/watch?v=bvWqHSFkO5s
1281195,Truly Naked,Truly Naked,18.9021,7.0,13,2026-04-15,"[18, 10749]","An introverted teen, who has only ever experienced sex through the lens while working for his father’s pornography business, must step out from behind the camera when a feisty classmate challenges him to embrace a real connection.",/y23B9EnC0LDw8zMKlpXJauyLH7k.jpg,movie,2026-08-22T06:39:46.978216,GxxEPboV94c,TRULY NAKED international trailer,Trailer,https://www.youtube.com/watch?v=GxxEPboV94c
1393326,Ghost in the Cell,Ghost in the Cell,36.9448,7.5,23,2026-04-16,"[27, 35, 53]","In a notorious prison, an invisible force begins killing inmates brutally, compelling enemy gangs and corrupt guards to work together as they try to survive the mounting bloodshed.",/gF6Ijrq5bixh4qemCuroRwXtbBc.jpg,movie,2026-08-22T06:39:46.978219,otL78_pk_A0,Ghost in the Cell - Official Trailer,Trailer,https://www.youtube.com/watch?v=otL78_pk_A0
1228710,The Mandalorian and Grogu,The Mandalorian and Grogu,63.5743,7.505,1325,2026-05-20,"[28, 12, 878]","The evil Empire has fallen, and Imperial warlords remain scattered throughout the galaxy. As the fledgling New Republic works to protect everything the Rebellion fought for, they have enlisted the help of legendary Mandalorian bounty hunter Din Djarin and his young apprentice Grogu.",/7GV5rrUJf0BRUhoh2cyFoeNthlQ.jpg,movie,2026-08-22T06:39:46.978221,IHWlvwu8t1w,Official Trailer,Trailer,https://www.youtube.com/watch?v=IHWlvwu8t1w
1108427,Moana,Moana,214.9725,6.088,217,2026-07-08,"[10751, 14, 35, 12]","Teenage Moana answers the Ocean's call and, for the first time, voyages beyond the reef of her island of Motunui with infamous demigod Maui on an unforgettable journey to restore prosperity to her people.",/zKVgiv5qHCvCLT4A2ymJi5QeXDH.jpg,movie,2026-08-22T06:39:46.978224,n7f6hlKsxxo,Official Trailer,Trailer,https://www.youtube.com/watch?v=n7f6hlKsxxo
1375646,Colony,군체,287.5725,8.101,571,2026-05-21,"[28, 27, 878]","Professor Se-jeong is thrust into a bloody nightmare when a rapidly mutating virus is released during a biotech conference causing authorities to seal the facility. Trapped inside with no escape, Se-jeong along with a small group of survivors must fight to stay alive while the infected undergo horrific transformations.",/tN799oUR0f1gUKDYdMNrDaY7I51.jpg,movie,2026-08-22T06:39:47.298122,LW6dpj1uCK8,International Trailer,Trailer,https://www.youtube.com/watch?v=LW6dpj1uCK8
1493400,Camp Rock 3,Camp Rock 3,67.7304,6.308,78,2026-08-13,"[10402, 35, 18, 10770, 10749]","When Connect 3 loses their opening act for a major reunion tour, they return to their beloved Camp Rock to discover the next big thing. As campers vie for the chance to open for their favorite band, tensions rise and friendships are tested - leading to unexpected alliances, revelations, and romances.",/rS7byWK9cfPfdLeFNlRIaJxH9mN.jpg,movie,2026-08-22T06:39:47.298133,02-RDIZ5Rdw,Trailer,Trailer,https://www.youtube.com/watch?v=02-RDIZ5Rdw
1443136,Chennai Love Story,చెన్నై లవ్ స్టొరీ,6.3526,5.833,6,2026-07-24,"[10749, 18]","Two young people navigate their first experience of love, dealing with its powerful emotions and obstacles while discovering the delicate nature of newfound romance.",/hACM25xigqIYeRgylB0epf34hmk.jpg,movie,2026-08-22T06:39:47.298136,Zns2yEWQ7U0,Chennai Love Story - Official Trailer | Kiran Abbavaraam | Gouri Priya | SKN | Sai Rajesh | Ravi,Trailer,https://www.youtube.com/watch?v=Zns2yEWQ7U0
1314481,The Devil Wears Prada 2,The Devil Wears Prada 2,72.936,7.068,2135,2026-04-29,"[35, 18]","Andy Sachs returns to Runway as Miranda Priestly navigates a new media landscape and Runway's position within. The duo reconnect with former assistant Emily Charlton, now the head of a luxury brand that possesses funding which could ensure Runway's survival.",/xTI42pmsP5EDnvsNJPEDubwWBQO.jpg,movie,2026-08-22T06:39:47.298139,e9HXmMnUEdE,Official Trailer,Trailer,https://www.youtube.com/watch?v=e9HXmMnUEdE
1242332,Normal,Normal,21.0071,7.228,492,2026-04-16,"[28, 80, 53, 37]","An unassuming substitute sheriff with a troubled past responds to a bank robbery in a small, sleepy town and unknowingly uncovers something far more explosive.",/38n0tIc9c1cn5C3IMhjnIFJtwfz.jpg,movie,2026-08-22T06:39:47.298142,5OndK0w1lYY,Official Trailer,Trailer,https://www.youtube.com/watch?v=5OndK0w1lYY
454639,Masters of the Universe,Masters of the Universe,101.8761,7.17,1892,2026-06-03,"[28, 14, 878]","After being separated for 15 years, the Sword of Power leads Prince Adam back to Eternia, where he discovers his home shattered under the fiendish rule of Skeletor. To save his family and his world, Adam must join forces with his closest allies, Teela and Duncan/Man-At-Arms, and embrace his true destiny as He-Man — the most powerful man in the universe.",/oRuyGUHdoaQxWP3SDfafGkStxTC.jpg,movie,2026-08-22T06:39:47.298144,rJSmz-zhDxE,Official Final Trailer,Trailer,https://www.youtube.com/watch?v=rJSmz-zhDxE
1515615,Kissing Is the Easy Part,Kissing Is the Easy Part,12.6622,7.2,61,2026-02-13,"[10749, 35]",Sean's gunning for MIT. Flora's ditching the SAT. A secret deal with her tenured parents sparks a romance that challenges everything they believe in.,/gPxlb7LLqbsKgjltgVrgYdhfxCZ.jpg,movie,2026-08-22T06:39:47.298147,T65yqsFnuSQ,Official Trailer,Trailer,https://www.youtube.com/watch?v=T65yqsFnuSQ
1422011,It Ends,It Ends,10.538,5.2,13,2026-08-21,"[27, 9648]","A group of recent grads head out on a late night drive for grub, hoping to enjoy one final hangout before their paths diverge. Instead, they accidentally turn onto a never-ending, two-lane hellscape surrounded by untold horrors and cosmic forces beyond their understanding. Cramped together inside a Jeep Cherokee and with the miles stretching infinitely ahead, they face a choice: embrace their new existence or fight to escape it.",/6dfAGvZWbJnzWfSZ8gxFj63BNAH.jpg,movie,2026-08-22T06:39:47.298150,zFszhQLMNXU,Official Trailer,Trailer,https://www.youtube.com/watch?v=zFszhQLMNXU
1226863,The Super Mario Galaxy Movie,The Super Mario Galaxy Movie,62.1127,8.245,3512,2026-04-01,"[10751, 35, 12, 14, 16]","Having thwarted Bowser's previous plot to marry Princess Peach, Mario and Luigi now face a fresh threat in Bowser Jr., who is determined to liberate his father from captivity and restore the family legacy. Alongside companions new and old, the brothers travel across the stars to stop the young heir's crusade.",/eJGWx219ZcEMVQJhAgMiqo8tYY.jpg,movie,2026-08-22T06:39:47.298153,FdL2GorGdKc,Official Trailer,Trailer,https://www.youtube.com/watch?v=FdL2GorGdKc
1433367,One Night Only,One Night Only,26.4249,6.757,35,2026-07-28,"[35, 10749]",Two love-starved strangers crash into each other on the one night of the year when single people are allowed to have sex.,/9LGEqZvzI7Tsosf8srwEY48rZsD.jpg,movie,2026-08-22T06:39:47.298155,AvKoSR3O4NQ,Official Trailer,Trailer,https://www.youtube.com/watch?v=AvKoSR3O4NQ
1562642,Ghost Soldier,Ghost Soldier,15.7198,0.0,0,2026-11-04,"[28, 53]","Reclusive government asset Henry Fitzgerald is living off the grid in Wyoming, designing new systems for a weapons research agency. When a multi trillion dollar investment management firm begins employing corrupt police and foreign mercenaries to force farmers off their ranches, the Green Beret veteran decides to employ his weapon prototypes to assist his neighbors.",/h3N9bQbuDtswq6nNtREpyhUYyv9.jpg,movie,2026-08-22T06:39:47.298158,l0pTZqZWs-c,Official Trailer,Trailer,https://www.youtube.com/watch?v=l0pTZqZWs-c
1122573,In the Grey,In the Grey,36.3792,7.602,749,2026-05-13,"[28, 53]","A covert team of elite operatives are living in the shadows. When a ruthless despot steals a billion-dollar fortune, they're sent to take it back—an impossible heist that erupts into a deadly game of strategy, deception and survival.",/dQgIcW6Th08kMRf2HBoYWoFE6OD.jpg,movie,2026-08-22T06:39:47.298161,nufP15iN4GE,Official Trailer,Trailer,https://www.youtube.com/watch?v=nufP15iN4GE
1284465,The Death of Robin Hood,The Death of Robin Hood,179.0883,6.302,237,2026-06-18,"[12, 18, 28]","Grappling with his past after a life of crime and murder, Robin Hood finds himself gravely injured after a battle he thought would be his last. In the hands of a mysterious woman, he is offered a chance at salvation.",/92Tsfx7SFafOqWsotvrlJbHyehd.jpg,movie,2026-08-22T06:39:47.298163,tlSDDuWxO_0,Official Trailer,Trailer,https://www.youtube.com/watch?v=tlSDDuWxO_0
1418709,Bagarre,Bagarre,11.5185,5.083,18,2026-04-15,[35],"Naïm is a sweetheart in everyday life but a beast when it comes to fighting. To afford treatment for his aging dog, he's forced to join ""Hello Brawl"", a service of street fighters resolving conflicts with punches.",/lQRKadGZSBUjkFfjF7kDV047MUN.jpg,movie,2026-08-22T06:39:47.298166,,,,
1341138,Spa Weekend,Spa Weekend,22.4903,7.3,6,2026-08-20,[35],"Three friends go on a spa weekend that descends into chaos when their trainwreck friend joins, leading to hilarious consequences.",/i3I19SbOyz6AIl0cSYdyVJRucMr.jpg,movie,2026-08-22T06:39:47.298169,9p7j3UvpEQQ,Official Trailer,Trailer,https://www.youtube.com/watch?v=9p7j3UvpEQQ
1653208,The Great Grand Superhero,The Great Grand Superhero,5.2234,0.0,0,2026-05-28,"[35, 10751, 18]",Follows a grandfather and grandson whose relationship transforms through the child's imagination when they encounter aliens.,/6CYmHknTN2UGGhqQUZh4tqQ6fEr.jpg,movie,2026-08-22T06:39:47.298171,ZHz0pOzPEi0,The Great Grand Superhero - Aliens Ka Aagman | Official Trailer | Jackie S. | Prateik S. P. | May 29,Trailer,https://www.youtube.com/watch?v=ZHz0pOzPEi0
1302904,Practical Magic 2,Practical Magic 2,11.8716,0.0,0,2026-09-09,"[10749, 14, 35, 18]",The Owens sisters must confront the dark curse that threatens to unravel their family once and for all.,/ogwQOLbCfncjvBhFb5l0OmQH8KC.jpg,movie,2026-08-22T06:39:47.298174,Ho10_4IX1jE,Official Trailer,Trailer,https://www.youtube.com/watch?v=Ho10_4IX1jE
980431,Avatar Aang: The Last Airbender,Avatar Aang: The Last Airbender,97.3778,9.208,933,2026-07-24,"[16, 28, 12, 14]","Avatar Aang, the world's last Airbender, learns of an ancient power that could save his culture from extinction. With the help of his friends, he embarks on a global quest to find it before it falls into the wrong hands and threatens to upend the peace they sacrificed everything to achieve.",/3sgnSfNT27Bx5O5ukr7B26mhEQq.jpg,movie,2026-08-22T06:39:47.298177,7b20GRFZBFE,Official Trailer,Trailer,https://www.youtube.com/watch?v=7b20GRFZBFE
1273221,Scary Movie,Scary Movie,114.6401,6.44,1690,2026-06-03,[35],"Twenty-six years after outrunning a suspiciously familiar masked killer, the Core Four are back in the killer's crosshairs and no horror movie IP is safe.",/znHT8peERZRWG1ME3r0Db0EV8k8.jpg,movie,2026-08-22T06:39:47.298180,0fZ58S-7QP0,Official Trailer,Trailer,https://www.youtube.com/watch?v=0fZ58S-7QP0
1170608,Dune: Part Three,Dune: Part Three,20.511,0.0,0,2026-12-15,"[878, 12]",Emperor Paul Atreides faces the fallout from his ascent to power as political plots and a galaxy-wide holy war endanger the future only he can see.,/d43fvHQsIMa4kpyhKXw0haEJIvI.jpg,movie,2026-08-22T06:39:47.298183,NdvqHc56lE0,Official Trailer,Trailer,https://www.youtube.com/watch?v=NdvqHc56lE0
