tmdb_id,title,original_title,popularity,vote_average,vote_count,release_date,genre_ids,overview,poster_path,media_type,fetched_at,youtube_key,trailer_name,trailer_type,trailer_url
1288445,Mutiny,Mutiny,84.6787,7.8,16,2026-08-19,"[28, 53]","After witnessing his billionaire boss' murder and being framed for the crime, Cole Reed boards a cargo ship on a one-man crusade to avenge his boss' death only to discover an international conspiracy.",/aAnTt6KpmbbHbd6xH3FQFlppZjc.jpg,movie,2026-08-20T06:46:09.052953,2Iqvbe98Gb4,Official UK Trailer,Trailer,https://www.youtube.com/watch?v=2Iqvbe98Gb4
1084244,Toy Story 5,Toy Story 5,404.7642,7.927,1157,2026-06-17,"[16, 10751, 35, 12]","When Bonnie receives a Lilypad tablet as a gift and becomes obsessed, Buzz, Woody, Jessie and the rest of the gang's jobs become exponentially harder when they have to go head to head with the all-new threat to playtime.",/sfQtVlIHljToOwYjhe21KPGzZWK.jpg,movie,2026-08-20T06:46:09.052966,c51ND9Hdbw0,Official Trailer,Trailer,https://www.youtube.com/watch?v=c51ND9Hdbw0
969681,Spider-Man: Brand New Day,Spider-Man: Brand New Day,1875.3748,7.885,1943,2026-07-29,"[878, 28, 12]",Fighting crime full-time as Spider-Man in a world that doesn't remember him—and the pressure of seeing his old friends move on without him—sparks a change in Peter Parker he may not have the power to control. But that transformation might also be the only thing that can stop a shocking new threat to the city and those he loves - a powerful villain no one can even see.,/iPOn6DinuVyLY17YM9mKuPofV08.jpg,movie,2026-08-20T06:46:09.052972,8TZMtslA3UY,Official Trailer,Trailer,https://www.youtube.com/watch?v=8TZMtslA3UY
1368337,The Odyssey,The Odyssey,728.3957,7.983,2969,2026-07-15,"[12, 28, 14]","Odysseus, the legendary King of Ithaca, embarks on a long and perilous journey home following the Trojan War. Throughout his voyage, he is forced to confront the whims of gods, mythological monsters, and trials that stretch both his cunning and his humanity to the breaking point.",/5rhTDKUhPYvpdQIijFIs5VoWsON.jpg,movie,2026-08-20T06:46:09.052976,AyIZ9tiiN8I,Official Countdown Trailer,Trailer,https://www.youtube.com/watch?v=AyIZ9tiiN8I
1291595,Insidious: Out of the Further,Insidious: Out of the Further,46.5651,5.8,7,2026-08-19,"[27, 53]","Gemma, a young mother raising her daughter in the house she grew up in, discovers she can travel into The Further, where she possesses an ability to bring what lives there back to the real world.",/4tTrW9dXCByS5wt2pXVWb58zNjz.jpg,movie,2026-08-20T06:46:09.052980,jxU8FU3o75A,Official Trailer,Trailer,https://www.youtube.com/watch?v=jxU8FU3o75A
1418582,Here the Whole Time,Quinze Dias,22.5998,6.9,9,2026-06-18,"[35, 10749]","An insecure teenager's vacation plans are ruined by an unexpected visitor: his neighbor and school crush who will spend two weeks sleeping at his house. The days that promised peace, tranquility and epic series marathons end up bringing a whirlwind of feelings and unresolved issues.",/7SkSZOAHPJbks40PQYwIH2bV1f2.jpg,movie,2026-08-20T06:46:09.052985,,,,
1003596,Avengers: Doomsday,Avengers: Doomsday,129.3192,0.0,0,2026-12-16,"[878, 28, 12]",Beloved heroes from three distinct universes are set on a deadly collision course and face an existential threat unlike anything they've ever encountered.,/jzPwsojjFStf5lR5Nm07w2hH56G.jpg,movie,2026-08-20T06:46:09.052989,irVNGjRFZGk,Official Trailer,Trailer,https://www.youtube.com/watch?v=irVNGjRFZGk
1339713,Obsession,Obsession,232.9651,8.227,4845,2026-05-13,"[27, 53]","After breaking the mysterious ""One Wish Willow"" to win his crush's heart, a hopeless romantic finds himself getting exactly what he asked for but soon discovers that some desires come at a dark, sinister price.",/bRwnj8WEKBCvmfeUNOukJPwB43K.jpg,movie,2026-08-20T06:46:09.053005,gMC8kkwbIQQ,Official Trailer,Trailer,https://www.youtube.com/watch?v=gMC8kkwbIQQ
1101383,The End of Oak Street,The End of Oak Street,202.1509,6.494,254,2026-08-12,"[878, 9648, 53]","After a mysterious cosmic event rips Oak Street from suburbia and transports their neighborhood to someplace unknown, the Platt family soon discovers that their very survival depends on them sticking together as they navigate their now unrecognizable surroundings.",/fYXqpgPmHMphSF2W30GbTeJVIa5.jpg,movie,2026-08-20T06:46:09.053011,3oB9AxspVow,Official Trailer,Trailer,https://www.youtube.com/watch?v=3oB9AxspVow
1315772,Minions & Monsters,Minions & Monsters,264.2694,7.502,755,2026-06-24,"[12, 16, 35, 10751, 14]","This is the rambunctious, ridiculous and totally true story of how the Minions conquered Hollywood, became movie stars, lost everything, unleashed monsters onto the world and then banded together to try and save the planet from the mayhem they had just created.",/4LwvU9SZc8QQzW1X1FAPhNbXnEU.jpg,movie,2026-08-20T06:46:09.053016,ZSdOwt-G49w,Official Trailer,Trailer,https://www.youtube.com/watch?v=ZSdOwt-G49w
1688804,Freefall: A Reckoning for Boeing,Freefall: A Reckoning for Boeing,12.7742,5.5,4,2026-08-14,[99],"Following the highly publicized death of Boeing whistleblower John Barnett, the investigation continues into the once-iconic aviation giant, uncovering startling new revelations and insider accounts in the wake of a deepening corporate crisis..",/oadqt3V5c8j5ZIbYkdfQLcWzI4C.jpg,movie,2026-08-20T06:46:09.053020,7ZDSYBkcH2U,Official Trailer,Trailer,https://www.youtube.com/watch?v=7ZDSYBkcH2U
950028,The Invite,The Invite,91.2691,7.371,275,2026-06-25,"[35, 18, 10749]","Joe and Angela's marriage is on thin ice. When they invite their enigmatic upstairs neighbors for a dinner party, the night spirals into unexpected places. Have they reignited the spark or lit the match that burns it all down?",/b7Dr8Chzse8VagexAporUu2RtLx.jpg,movie,2026-08-20T06:46:09.053023,nelkiuezJxg,Official Trailer 2,Trailer,https://www.youtube.com/watch?v=nelkiuezJxg
1083381,Backrooms,Backrooms,131.004,7.094,2854,2026-05-27,"[27, 9648, 878]",A strange doorway appears in the basement of a furniture showroom.,/rhGx6E3qRNMgj3i5su2oukNHwIQ.jpg,movie,2026-08-20T06:46:09.053027,0HjdiohVOik,Official Trailer,Trailer,https://www.youtube.com/watch?v=0HjdiohVOik
1275779,Disclosure Day,Disclosure Day,167.6166,7.458,2902,2026-06-10,"[878, 53]","A cybersecurity expert becomes a whistleblower after uncovering secrets about aliens, putting him on the run from a corporation. Meanwhile, a meteorologist experiencing strange phenomena joins forces with him to prove there's life beyond our understanding.",/AnJ8IQJI23hNpYXVNaythu061Ru.jpg,movie,2026-08-20T06:46:09.053031,SCYT8vb2siQ,Official Trailer,Trailer,https://www.youtube.com/watch?v=SCYT8vb2siQ
687163,Project Hail Mary,Project Hail Mary,125.0677,8.651,7180,2026-03-15,"[878, 12]","Science teacher Ryland Grace wakes up on a spaceship light years from home with no recollection of who he is or how he got there. As his memory returns, he begins to uncover his mission: solve the riddle of the mysterious substance causing the sun to die out. He must call on his scientific knowledge and unorthodox ideas to save everything on Earth from extinction.",/yihdXomYb5kTeSivtFndMy5iDmf.jpg,movie,2026-08-20T06:46:09.053034,5VYsnngkS_U,Official Trailer 2,Trailer,https://www.youtube.com/watch?v=5VYsnngkS_U
1284041,The Last House,The Last House,218.8879,6.916,893,2026-08-06,"[27, 878, 53]",A family suddenly sealed inside their home must work together to survive against dwindling resources and the ominous threat keeping them trapped.,/6JU7E8Vv2M11egkctWVOScxWR75.jpg,movie,2026-08-20T06:46:09.053038,MLxgaz2Zp1k,Official Trailer,Trailer,https://www.youtube.com/watch?v=MLxgaz2Zp1k
