tmdb_id,title,vote_average,vote_count,popularity,release_date,genre_ids,overview,fetched_at,youtube_key,trailer_name,trailer_type,trailer_url
980431,Avatar Aang: The Last Airbender,9.169,1080,87.5842,2026-07-24,"[16, 12, 14, 10751]","Avatar Aang, the world's last Airbender, learns of an ancient power that could save his culture from extinction. With the help of his friends, he embarks on a global quest to find it before it falls into the wrong hands and threatens to upend the peace they sacrificed everything to achieve.",2026-09-09T10:51:52.475642,7b20GRFZBFE,Official Trailer,Trailer,https://www.youtube.com/watch?v=7b20GRFZBFE
1632181,Accidental Partners,8.849,372,19.9249,2026-03-12,"[35, 10749]",Two women discover they were both scammed by the same man (who also got them pregnant). They form an alliance to take revenge.,2026-09-09T10:51:52.475655,tsjsPgnCM2U,Official Trailer,Trailer,https://www.youtube.com/watch?v=tsjsPgnCM2U
1007757,Swapped,8.87,2162,38.9886,2026-05-01,"[12, 16, 10751, 14]","A small woodland creature and a majestic bird, two natural sworn enemies of the Valley, magically trade places and set off on an adventure of a lifetime to switch back. Their journey soon uncovers a greater threat—one that could endanger not only their species, but the entire valley they call home.",2026-09-09T10:51:52.475662,glgmAwRDP8s,Official Trailer,Trailer,https://www.youtube.com/watch?v=glgmAwRDP8s
1621552,Facing El Chapo,8.793,570,151.4053,2026-08-21,"[80, 28, 53]",Two Mexican officers must survive the final hours of their shift after crossing a ruthless cartel boss.,2026-09-09T10:51:52.475667,Rk0efhpa-5Y,"FACING EL CHAPO Official Trailer (2026) Netflix | Alfonso Herrera, Noé Hernández 🚨",Trailer,https://www.youtube.com/watch?v=Rk0efhpa-5Y
1311031,Demon Slayer: Kimetsu no Yaiba Infinity Castle,8.782,2100,68.9203,2025-07-18,"[16, 28, 14]","The Demon Slayer Corps are drawn into the Infinity Castle, where Tanjiro, Nezuko, and the Hashira face terrifying Upper Rank demons in a desperate fight as the final battle against Muzan Kibutsuji begins.",2026-09-09T10:51:52.475672,VCC958XvXpA,Official Trailer Dub,Trailer,https://www.youtube.com/watch?v=VCC958XvXpA
278,The Shawshank Redemption,8.73,31271,84.0858,1994-09-23,"[18, 80]","Imprisoned in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",2026-09-09T10:51:52.475677,PLl99DlL6b4,Official Trailer,Trailer,https://www.youtube.com/watch?v=PLl99DlL6b4
238,The Godfather,8.7,23512,58.8376,1972-03-14,"[18, 80]","Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",2026-09-09T10:51:52.475682,Ew9ngL1GZvs,50th Anniversary Trailer,Trailer,https://www.youtube.com/watch?v=Ew9ngL1GZvs
936075,Michael,8.651,4280,58.042,2026-04-22,"[10402, 18]","The story of Michael Jackson, one of the most influential artists the world has ever known, and his life beyond the music. His journey from the discovery of his extraordinary talent as the lead of the Jackson Five, to the visionary artist whose creative ambition fueled a relentless pursuit to become the biggest entertainer in the world, highlighting both his life off-stage and some of the most iconic performances from his early solo career.",2026-09-09T10:51:52.475690,mbtgEE6rkxw,Official Trailer,Trailer,https://www.youtube.com/watch?v=mbtgEE6rkxw
687163,Project Hail Mary,8.643,7619,95.7346,2026-03-15,"[878, 12]","Science teacher Ryland Grace wakes up on a spaceship light years from home with no recollection of who he is or how he got there. As his memory returns, he begins to uncover his mission: solve the riddle of the mysterious substance causing the sun to die out. He must call on his scientific knowledge and unorthodox ideas to save everything on Earth from extinction.",2026-09-09T10:51:52.475696,5VYsnngkS_U,Official Trailer 2,Trailer,https://www.youtube.com/watch?v=5VYsnngkS_U
240,The Godfather Part II,8.573,14297,30.103,1974-12-20,"[18, 80]","In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",2026-09-09T10:51:52.475701,7pfqivkYUlE,50th Anniversary Franchise Trailer,Trailer,https://www.youtube.com/watch?v=7pfqivkYUlE
389,12 Angry Men,8.572,10337,31.0822,1957-04-10,[18],"The defense and the prosecution have rested and the jury is filing into the jury room to decide if a young Spanish-American is guilty or innocent of murdering his father. What begins as an open and shut case soon becomes a mini-drama of each of the jurors' prejudices and preconceptions about the trial, the accused, and each other.",2026-09-09T10:51:52.475706,TEN-2uTi2c0,Official Trailer,Trailer,https://www.youtube.com/watch?v=TEN-2uTi2c0
424,Schindler's List,8.57,17875,33.5162,1993-12-15,"[18, 36, 10752]",The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,2026-09-09T10:51:52.475711,v0RB-3sWbBA,Official Theatrical Trailer,Trailer,https://www.youtube.com/watch?v=v0RB-3sWbBA
1232449,Young Hearts,8.561,309,15.9591,2024-10-26,"[18, 10749]","14-year-old Elias increasingly feels like an outsider in his village. When he meets his new neighbour of the same age, Alexander, Elias is confronted with his burgeoning sexuality.",2026-09-09T10:51:52.475715,1aCTG9HplF8,Official US Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=1aCTG9HplF8
1218925,Chainsaw Man - The Movie: Reze Arc,8.546,1168,32.3422,2025-09-19,"[16, 28, 10749, 14]","In a brutal war between devils, hunters, and secret enemies, a mysterious girl named Reze has stepped into Denji's world, and he faces his deadliest battle yet, fueled by love in a world where survival knows no rules.",2026-09-09T10:51:52.475721,tAzAhDNdehs,Official Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=tAzAhDNdehs
155,The Dark Knight,8.535,36644,55.4015,2008-07-16,"[28, 53]","Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",2026-09-09T10:51:52.475726,jXAYAN6jO5k,Official Trailer 3,Trailer,https://www.youtube.com/watch?v=jXAYAN6jO5k
129,Spirited Away,8.534,18857,37.7592,2001-07-20,"[16, 10751, 14]","A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.",2026-09-09T10:51:52.475731,GAp2_0JJskk,Official Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=GAp2_0JJskk
122,The Lord of the Rings: The Return of the King,8.505,27296,46.3069,2003-12-17,"[12, 14, 28]","As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​",2026-09-09T10:51:52.475735,zckJCxYxn1g,4K Trailer,Trailer,https://www.youtube.com/watch?v=zckJCxYxn1g
497,The Green Mile,8.5,19764,40.1123,1999-12-10,"[14, 18, 80]","A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.",2026-09-09T10:51:52.475740,Bg7epsq0OIQ,Official Trailer,Trailer,https://www.youtube.com/watch?v=Bg7epsq0OIQ
19404,Dilwale Dulhania Le Jayenge,8.5,4619,14.9914,1995-10-20,"[35, 18, 10749]","Raj is a rich, carefree, happy-go-lucky second generation NRI. Simran is the daughter of Chaudhary Baldev Singh, who in spite of being an NRI is very strict about adherence to Indian values. Simran has left for India to be married to her childhood fiancé. Raj leaves for India with a mission at his hands, to claim his lady love under the noses of her whole family. Thus begins a saga.",2026-09-09T10:51:52.475744,oIZ4U21DRlM,25 Years Weeks Trailer,Trailer,https://www.youtube.com/watch?v=oIZ4U21DRlM
496243,Parasite,8.49,21256,37.8704,2019-05-30,"[35, 53, 18]","All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",2026-09-09T10:51:52.475749,bM9QabAojCg,B&W Version Official Australian Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=bM9QabAojCg
157336,Interstellar,8.487,41089,63.656,2014-11-05,"[12, 18, 878]",The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.,2026-09-09T10:51:52.786945,LY19rHKAaAg,Trailer 4,Trailer,https://www.youtube.com/watch?v=LY19rHKAaAg
372058,Your Name.,8.486,12961,26.2808,2016-07-01,"[16, 10749, 18]","High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",2026-09-09T10:51:52.786955,TYku4P7MHdo,Official English Trailer [Dubbed],Trailer,https://www.youtube.com/watch?v=TYku4P7MHdo
680,Pulp Fiction,8.48,30823,39.7958,1994-09-10,"[53, 80, 35]","A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",2026-09-09T10:51:52.786960,tGpTpVyI_OQ,Official Trailer,Trailer,https://www.youtube.com/watch?v=tGpTpVyI_OQ
429,"The Good, the Bad and the Ugly",8.467,9921,26.4813,1966-12-23,[37],"While the Civil War rages on between the Union and the Confederacy, three men – a quiet loner, a ruthless hitman, and a Mexican bandit – comb the American Southwest in search of a strongbox containing $200,000 in stolen gold.",2026-09-09T10:51:52.786964,WCnRSl24FPA,Official Sizzle,Trailer,https://www.youtube.com/watch?v=WCnRSl24FPA
13,Forrest Gump,8.462,30409,36.6308,1994-06-23,"[35, 18, 10749]","A man with a low IQ has accomplished great things in his life and been present during significant historic events—in each case, far exceeding what anyone imagined he could do. But despite all he has achieved, his one true love eludes him.",2026-09-09T10:51:52.786967,Mj9IA9tTfio,Official 25th Anniversary Trailer,Trailer,https://www.youtube.com/watch?v=Mj9IA9tTfio
14537,Harakiri,8.461,1273,11.1589,1962-09-15,"[28, 18, 36]","Down-on-his-luck veteran Tsugumo Hanshirō enters the courtyard of the prosperous House of Iyi. Unemployed, and with no family, he hopes to find a place to commit seppuku—and a worthy second to deliver the coup de grâce in his suicide ritual. The senior counselor for the Iyi clan questions the ronin’s resolve and integrity, suspecting Hanshirō of seeking charity rather than an honorable end. What follows is a pair of interlocking stories which lay bare the difference between honor and respect, and promises to examine the legendary foundations of the Samurai code.",2026-09-09T10:51:52.786971,gfABwM-Ppng,Trailer,Trailer,https://www.youtube.com/watch?v=gfABwM-Ppng
769,GoodFellas,8.452,14723,26.0901,1990-09-12,"[18, 80]","The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",2026-09-09T10:51:52.786974,PTBRNXGQR9Q,BFI Re-Release Trailer,Trailer,https://www.youtube.com/watch?v=PTBRNXGQR9Q
346,Seven Samurai,8.451,4359,14.9533,1954-04-26,"[28, 18]","A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food.",2026-09-09T10:51:52.786978,fRUsjrkGs_A,Official 4K Restoration Trailer [Subtitled],Trailer,https://www.youtube.com/watch?v=fRUsjrkGs_A
12477,Grave of the Fireflies,8.448,6769,0.0224,1988-04-16,"[16, 18, 10752]","In the final months of World War II, 14-year-old Seita and his sister Setsuko are orphaned when their mother is killed during an air raid in Kobe, Japan. After a falling out with their aunt, they move into an abandoned bomb shelter. With no surviving relatives and their emergency rations depleted, Seita and Setsuko struggle to survive.",2026-09-09T10:51:52.786981,lhlh7JVcTt8,Official Netflix Trailer,Trailer,https://www.youtube.com/watch?v=lhlh7JVcTt8
120,The Lord of the Rings: The Fellowship of the Ring,8.445,28298,39.8856,2001-12-18,"[12, 14, 28]","Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.",2026-09-09T10:51:52.786989,_nZdmwHrcnw,Official Trailer,Trailer,https://www.youtube.com/watch?v=_nZdmwHrcnw
1181678,¿Quieres ser mi hijo?,8.443,369,6.2311,2023-09-21,"[35, 10749]","Lu, a conformist woman in her forties, learns that her 15-year partner has been having extramarital affairs. Starting from scratch, she gets involved in an unexpected relationship with a young womanizer.",2026-09-09T10:51:52.786992,,,,
637,Life Is Beautiful,8.437,14218,21.3788,1997-12-20,"[35, 18]",A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.,2026-09-09T10:51:52.786995,pAYEQP8gx3w,Life is Beautiful (1998) Official Trailer - Robert Benigni Movie HD,Trailer,https://www.youtube.com/watch?v=pAYEQP8gx3w
550,Fight Club,8.4,32812,39.3662,1999-10-15,"[18, 53]","A ticking-time-bomb insomniac and a slippery soap salesman channel primal male aggression into a shocking new form of therapy. Their concept catches on, with underground ""fight clubs"" forming in every town, until an eccentric gets in the way and ignites an out-of-control spiral toward oblivion.",2026-09-09T10:51:52.786999,dfeUzm6KF4g,20th Anniversary Trailer,Trailer,https://www.youtube.com/watch?v=dfeUzm6KF4g
11216,Cinema Paradiso,8.432,4967,16.0351,1988-11-17,"[18, 10749]","A filmmaker recalls his childhood, when he fell in love with the movies at his village's theater and formed a deep friendship with the theater's projectionist.",2026-09-09T10:51:52.787003,JMyVSD6OvO8,Cinema Paradiso Official Trailer,Trailer,https://www.youtube.com/watch?v=JMyVSD6OvO8
1330021,Remarkably Bright Creatures,8.429,893,18.531,2026-05-07,"[18, 9648]","Through unlikely bonds formed during night shifts at a local aquarium, Tova, an elderly widow, learns of a life-changing discovery that may bring her joy and wonder once again.",2026-09-09T10:51:52.787006,b14IFe4an5k,Official Trailer,Trailer,https://www.youtube.com/watch?v=b14IFe4an5k
598,City of God,8.4,8417,21.0603,2002-08-30,"[18, 80]","In the poverty-stricken favelas of Rio de Janeiro in the 1970s, two young men choose different paths. Rocket is a budding photographer who documents the increasing drug-related violence of his neighborhood, while José “Zé” Pequeno is an ambitious drug dealer diving into a dangerous life of crime.",2026-09-09T10:51:52.787010,dcUOO4Itgmw,Official Trailer,Trailer,https://www.youtube.com/watch?v=dcUOO4Itgmw
121,The Lord of the Rings: The Two Towers,8.428,24525,33.7568,2002-12-18,"[12, 14, 28]","Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor.",2026-09-09T10:51:52.787013,nuTU5XcZTLA,4K Ultra HD,Trailer,https://www.youtube.com/watch?v=nuTU5XcZTLA
667257,Impossible Things,8.421,434,5.2798,2021-06-17,"[10751, 18]","After the death of her abusive husband, Matilde finds her new best friend in Miguel, her young, insecure, and disoriented neighbor.",2026-09-09T10:51:52.787016,,,,
